,score,anime_id,type,source,episodes,rating,scored_by,members,favorites,studio,genre,duration_min,aired_from_year
1985,367,1235,3,9,7,3,2210,3115,62,583,985,58,53
1986,360,3948,5,6,13,3,2793,3511,101,542,2374,55,61
1987,209,2118,4,9,3,3,402,800,0,618,1552,35,48
1988,345,4797,4,0,11,3,1184,2376,9,597,2029,34,61
1989,212,1885,3,13,2,6,521,908,5,546,2439,61,51
1990,304,623,5,9,13,3,2323,3405,88,657,1982,54,47
1991,226,6079,3,9,1,6,594,1324,36,579,2463,49,63
1992,304,2897,3,9,6,3,584,930,1,583,521,55,57
1993,293,5097,4,5,1,3,1167,2121,38,295,1921,12,62
1994,299,3661,0,6,1,3,3675,4555,247,433,1681,80,61
1995,360,6550,2,14,15,3,1132,2279,26,180,2401,50,64
1996,317,5157,4,5,8,3,3473,4127,48,570,373,34,62
1997,225,3517,0,9,1,0,247,409,1,479,1453,52,24
1998,263,5946,2,10,12,3,3176,4109,96,405,3077,35,63
1999,486,4411,5,6,10,3,4350,5295,627,60,1530,55,61
2000,314,759,3,6,2,3,3120,3706,19,639,1277,61,40
2001,19,6522,1,7,1,0,36,24,0,706,2674,34,52
2002,333,2143,3,6,4,6,1647,2401,87,595,2439,60,55
2003,204,4765,4,2,3,3,1363,2142,3,242,1552,36,61
2004,375,685,3,9,1,3,3440,4406,684,519,2273,102,32
2005,347,3155,0,4,1,4,2640,3000,32,143,1043,128,59
2006,362,1506,5,6,12,5,3482,4639,494,306,695,54,54
2007,292,2652,0,9,1,0,812,1217,1,639,341,101,56
2008,342,5612,4,6,35,2,2361,3155,22,491,1955,12,63
2009,292,4075,4,8,1,3,2153,2871,9,57,1352,54,60
2010,444,3665,0,6,1,3,4464,5081,373,639,18,138,59
2011,331,612,3,10,2,3,2539,3240,62,182,1603,79,38
2012,364,3104,5,6,12,5,4675,5419,581,680,2916,55,57
2013,289,4048,4,6,10,3,2764,3592,65,696,2804,32,59
2014,372,4504,5,0,12,3,3475,4272,210,542,3039,54,62
2015,253,3290,4,6,1,3,2190,2707,5,696,1914,54,58
2016,319,5203,5,6,12,3,4025,4831,357,417,1891,48,62
2017,433,1083,0,6,1,3,3266,3791,25,597,1318,142,53
2018,248,2610,3,5,1,5,2844,3352,6,103,2219,54,56
2019,27,6523,1,7,1,0,25,14,0,706,2656,35,51
2020,287,6123,5,2,12,3,1953,3137,38,147,349,54,64
2021,309,6655,4,5,1,5,2818,3546,52,396,284,55,65
2022,458,3457,3,6,6,5,2147,3769,236,583,860,94,62
2023,415,362,5,9,51,3,3538,4386,710,210,2003,54,50
2024,415,4995,5,6,12,3,3942,4638,427,612,1964,54,62
2025,241,378,5,4,13,3,2064,2848,10,430,1325,53,48
2026,243,4523,4,6,6,3,487,835,0,357,1955,33,60
2027,260,2179,5,4,50,2,152,787,2,37,100,54,47
2028,370,5981,3,6,2,3,922,1611,3,421,2010,55,63
2029,329,478,5,9,26,4,2763,3551,143,13,1486,55,45
2030,267,2361,5,9,70,0,114,331,0,618,792,56,26
2031,86,6634,5,9,0,1,9,124,0,417,1552,36,65
2032,298,6558,5,14,12,3,2125,4131,62,403,2302,54,65
2033,428,4020,5,6,11,3,4505,5358,838,3,1969,54,60
2034,404,5703,3,8,8,4,2807,4245,282,474,907,61,63
2035,377,5248,4,5,1,4,2770,3691,28,489,906,55,63
2036,282,5352,0,6,1,1,455,1765,3,543,998,78,62
2037,234,1316,3,6,2,3,993,1403,8,242,1944,58,41
2038,145,2778,4,9,1,0,872,1337,5,583,2973,36,56
2039,346,6082,5,6,12,3,3829,4846,296,242,2085,54,64
2040,304,903,0,9,1,3,3136,3697,95,691,2514,56,51
2041,339,5753,5,9,12,0,22,184,1,451,2002,35,63
2042,254,4451,3,13,4,6,833,1392,18,411,2439,56,61
2043,353,4268,2,6,1,3,3114,3988,241,290,1971,33,60
2044,391,248,5,5,13,3,2996,3901,340,583,861,57,45
2045,126,6151,5,4,12,2,21,185,1,166,2876,34,64
2046,361,6256,5,6,12,3,3932,4928,296,147,1960,54,64
2047,214,2983,3,9,1,2,125,337,1,556,1842,91,33
2048,485,5759,5,6,25,3,4978,5804,1140,95,447,54,64
2049,250,2423,3,13,2,6,896,1437,10,50,2284,56,41
2050,272,2916,3,6,2,5,2637,3474,38,680,1717,57,57
2051,356,2438,4,8,1,3,1889,2224,5,417,807,55,55
2052,351,392,0,6,1,3,3651,4203,22,639,86,126,51
2053,406,227,5,4,26,4,4181,5137,865,306,546,56,50
2054,312,758,3,6,4,3,2945,3427,15,306,1671,60,52
2055,440,158,5,6,26,3,4349,5116,977,535,274,56,45
2056,324,594,0,9,1,3,2174,2726,17,95,526,147,50
2057,241,2152,3,6,1,5,298,555,2,242,1,75,40
2058,328,2659,4,6,1,3,706,1169,6,583,1016,56,55
2059,412,2227,0,5,1,4,4539,5207,219,709,914,77,55
2060,403,4501,0,9,1,3,1551,2267,5,680,857,142,61
2061,328,951,5,9,54,0,1697,2365,48,618,396,55,37
2062,237,5830,2,14,16,3,20,614,1,638,2358,43,63
2063,305,6529,2,8,10,3,200,399,1,223,2265,46,63
2064,182,5751,4,4,1,3,155,742,1,626,1892,34,63
2065,375,385,5,9,26,3,2099,3424,228,353,1427,55,51
2066,324,5375,1,4,1,0,524,822,3,95,2627,36,62
2067,341,2977,5,5,12,3,4581,5361,510,680,2389,54,57
2068,110,2132,3,6,1,6,321,635,3,50,420,73,39
2069,298,2154,3,9,6,3,779,1549,2,503,1264,55,54
2070,195,2790,3,9,5,3,129,527,1,255,2968,76,51
2071,303,3116,3,13,2,6,2442,3042,64,411,2439,61,57
2072,207,5848,4,8,1,3,1040,1427,0,103,3172,55,63
2073,447,1306,5,13,24,4,4800,5610,1050,519,2735,55,54
2074,388,4223,4,5,7,3,3433,4228,109,283,2002,33,60
2075,190,6128,0,9,2,0,49,303,2,597,2989,43,64
2076,244,3006,0,6,1,3,194,483,1,639,1980,69,32
2077,74,4951,1,9,1,0,123,194,0,182,2656,35,58
2078,245,5056,0,9,1,0,2628,3380,11,514,2195,57,62
2079,313,264,5,9,26,3,1436,2879,50,44,2275,56,52
2080,239,3810,4,9,6,3,1000,1569,1,430,1552,34,59
2081,424,654,3,6,10,4,1837,2771,151,556,1994,74,39
2082,361,3864,0,9,1,4,3750,4587,79,583,773,90,62
2083,273,2539,2,0,13,0,3051,3547,41,283,1552,33,56
2084,361,4933,5,5,12,5,4840,5668,855,242,1710,54,62
2085,301,67,5,9,51,3,2177,3056,85,589,2623,55,40
2086,355,2496,5,9,50,0,1560,2408,109,639,1129,56,56
2087,18,5721,0,10,1,0,20,42,0,195,2539,46,9
2088,288,4462,4,8,1,3,2356,2919,17,103,2432,45,61
2089,229,4979,3,13,1,6,769,1293,10,525,2439,52,62
2090,313,749,5,6,50,0,2123,2763,52,633,994,55,50
2091,325,1153,5,9,13,5,2391,3165,72,526,2069,55,53
2092,325,1981,5,8,52,2,235,921,4,353,2107,55,55
2093,120,2653,3,9,1,3,1638,2177,96,348,3203,61,54
2094,310,101,3,6,4,3,2364,2853,65,556,1432,61,48
2095,235,3043,3,10,1,0,2032,2264,13,452,1552,32,57
2096,329,3102,3,6,3,4,1861,2539,11,618,367,53,57
2097,347,982,5,9,50,2,4634,5298,525,639,16,56,47
2098,143,4491,1,9,1,0,164,253,0,556,2565,33,46
2099,159,1709,5,4,25,2,708,1534,5,306,728,56,54
2100,404,2086,5,5,13,3,2283,2923,61,519,2827,56,56
2101,241,1963,5,9,26,3,132,346,3,160,1056,55,23
2102,402,6045,5,6,11,4,4594,5486,727,303,539,53,64
2103,403,6188,5,6,13,3,2315,3389,35,519,1571,54,64
2104,251,1052,5,9,26,0,340,861,3,618,220,56,22
2105,455,5277,5,6,22,3,4425,5472,1006,474,2383,56,63
2106,231,1387,3,9,4,4,531,953,4,417,462,61,41
2107,411,545,5,6,26,4,3716,4546,603,306,2371,54,52
2108,373,3778,2,4,1,2,2205,2628,16,358,605,37,59
2109,212,6239,5,14,32,1,11,130,0,259,2475,40,64
2110,310,843,3,9,1,3,1325,1954,0,202,29,117,49
2111,348,1195,5,6,52,3,2399,3290,138,257,976,56,48
2112,214,4935,4,4,1,3,446,1009,0,3,2065,21,61
2113,278,5250,5,14,13,0,29,173,2,412,1552,37,62
2114,281,3205,5,6,43,0,26,117,0,353,1723,56,45
2115,322,3605,5,6,3,3,2562,3094,18,205,1791,55,59
2116,387,2838,5,6,24,3,4469,5368,691,519,484,55,57
2117,332,3772,3,5,1,5,4142,4784,57,15,2438,55,59
2118,444,1916,5,6,26,3,3581,4032,151,594,3153,55,55
2119,239,5584,2,10,3,0,283,640,0,538,2791,14,63
2120,442,115,3,6,8,3,4135,4742,214,353,251,53,50
2121,428,1066,5,6,94,3,4848,5755,1145,597,84,54,53
2122,318,4829,0,4,1,0,206,584,3,358,1821,125,62
2123,458,3564,3,6,2,3,2838,3294,71,594,1650,59,58
2124,241,814,3,13,1,3,679,1115,0,147,2794,57,53
2125,425,6242,3,6,1,0,2662,3365,432,306,2325,57,64
2126,256,2900,3,4,1,3,1523,1837,3,202,250,66,57
2127,331,673,5,9,40,3,1944,3355,68,503,1264,40,51
2128,307,2355,5,6,12,3,4522,5248,301,13,2397,55,56
2129,113,4243,0,8,1,0,14,72,0,342,2072,121,43
2130,273,2314,0,4,1,2,2712,3150,6,358,1256,54,46
2131,276,351,5,6,12,5,3871,4576,130,189,1721,55,52
2132,323,2041,5,6,12,5,3127,3874,68,306,333,56,55
2133,344,4222,4,9,1,4,2888,3782,111,276,623,124,61
2134,350,6233,4,6,1,3,3464,4243,267,95,441,54,64
2135,233,4631,4,11,2,2,14,52,0,213,2522,56,60
2136,382,87,5,6,52,3,2000,2634,82,353,310,54,44
2137,408,5481,0,9,1,3,3404,4120,127,639,12,136,63
2138,148,6361,5,4,6,0,11,103,0,147,1552,32,64
2139,155,6386,1,7,1,3,55,66,0,375,2627,35,60
2140,458,6560,2,6,0,3,28,247,1,495,706,47,64
2141,367,1053,5,9,49,4,1801,2596,131,618,258,56,39
2142,430,2137,5,9,25,4,4402,5012,741,583,858,55,55
2143,318,1575,5,9,96,3,1192,1996,52,618,244,56,19
2144,361,3511,5,6,12,5,4834,5657,793,519,1801,55,59
2145,448,469,5,6,26,3,3690,4128,227,544,1647,56,52
2146,302,5825,4,9,1,3,1218,2045,19,60,3184,33,63
2147,363,2443,5,4,12,3,4176,5099,673,417,688,54,56
2148,301,1098,5,13,12,3,3295,4004,227,696,1632,55,52
2149,210,6352,3,6,0,6,491,934,7,443,2439,51,64
2150,336,4186,5,4,140,0,651,2705,125,358,1569,54,61
2151,265,83,5,6,13,3,2358,3156,38,221,3035,54,47
2152,283,6189,5,8,12,4,4400,5293,307,213,1,55,64
2153,331,3087,3,9,4,0,2825,3768,90,221,2995,49,57
2154,254,306,3,6,2,3,1077,1586,5,301,1148,61,49
2155,181,5502,4,9,1,0,42,217,1,353,1204,33,62
2156,361,3424,5,8,11,4,4097,5020,464,95,2751,55,58
2157,113,5652,5,11,44,0,12,85,0,519,2962,41,63
2158,319,2861,0,4,1,2,3379,3920,27,358,146,127,57
2159,398,2991,2,14,48,3,4005,4785,694,519,1780,36,57
2160,317,691,0,6,1,3,3281,3897,16,639,48,76,35
2161,326,677,5,4,29,3,2717,3153,85,545,1386,55,42
2162,222,4632,3,6,3,3,205,537,1,680,3177,54,61
2163,226,3647,5,9,6,3,2195,2801,6,202,952,55,59
2164,353,5005,3,5,2,5,3527,4271,66,83,1185,54,62
2165,173,5424,1,9,1,0,101,197,0,556,2308,34,45
2166,415,53,5,5,13,4,4688,5448,736,283,817,55,52
2167,326,2161,5,6,12,3,2853,3635,94,356,1992,53,55
2168,326,2209,5,4,25,2,439,897,12,417,1398,54,45
2169,41,5530,2,9,3,0,33,107,0,124,1998,32,62
2170,323,3132,5,6,12,5,4699,5494,682,11,1040,55,58
2171,65,4730,2,9,1,0,25,54,0,444,2530,36,59
2172,116,4061,3,6,2,3,32,189,0,556,2518,61,38
2173,356,1955,5,9,6,5,4240,5156,633,680,1052,76,55
2174,353,1936,4,0,6,3,1135,1399,1,242,1959,40,54
2175,246,6632,5,4,0,0,53,191,1,358,1569,55,65
2176,223,4096,2,9,1,3,419,636,0,357,793,38,57
2177,293,468,3,9,4,3,1433,1857,7,358,1786,46,47
2178,279,4372,0,4,1,2,2489,2943,4,358,1417,97,61
2179,296,5028,2,14,41,4,301,881,5,300,364,39,61
2180,337,3467,0,4,1,2,1563,2171,10,358,1256,42,52
2181,249,5298,3,6,3,6,1148,1601,18,505,2439,47,62
2182,341,1637,5,8,50,0,787,1202,7,353,1377,55,28
2183,146,5585,4,9,1,3,479,663,1,349,1799,36,63
2184,448,5588,5,5,10,3,4937,5750,1030,519,1322,54,64
2185,245,4988,5,4,26,0,27,222,0,358,1728,0,62
2186,248,2404,5,11,48,1,11,142,0,639,1284,51,55
2187,391,1489,0,5,1,4,3138,3873,21,474,1358,59,54
2188,229,2617,4,6,1,3,506,1418,7,694,2333,32,56
2189,316,3454,3,5,1,4,2510,3090,3,696,1708,55,58
2190,345,2304,5,4,12,3,3815,4441,86,202,1398,55,56
2191,381,704,0,6,1,3,4189,4754,110,639,958,86,42
2192,259,6428,5,6,12,4,2550,4477,117,708,2120,55,65
2193,288,3456,3,6,1,3,812,1306,0,18,2034,58,59
2194,351,2146,5,6,13,3,4250,5074,311,6,1971,54,55
2195,266,4898,0,8,1,0,24,119,0,650,1465,126,31
2196,181,4431,5,6,59,1,16,123,0,639,1807,36,44
2197,313,1190,5,6,52,2,3271,3748,178,306,79,51,50
2198,480,4894,0,6,1,3,3508,4449,124,60,1412,78,62
2199,400,10,5,6,142,3,5028,5851,1204,556,88,54,49
2200,201,1019,3,6,6,6,389,888,1,13,336,46,42
2201,321,1561,3,6,1,5,2218,2583,51,374,2060,87,37
2202,352,669,0,5,1,3,2404,2955,10,242,1269,91,45
2203,299,538,5,6,12,5,2504,3123,16,141,1667,54,51
2204,361,49,5,6,23,3,4591,5433,827,202,1330,55,52
2205,384,2000,5,6,24,3,4705,5523,931,203,1927,55,55
2206,241,2676,5,9,22,3,57,384,1,68,851,56,31
2207,392,5641,3,6,1,3,2819,3966,62,95,912,54,64
2208,413,6187,5,5,13,4,4645,5548,797,306,140,54,65
2209,315,3930,3,6,1,4,2773,3353,82,417,345,58,60
2210,232,1491,3,4,2,3,539,1002,0,556,2170,81,46
2211,89,5840,2,9,43,2,11,35,0,350,1398,33,60
2212,235,3766,4,10,6,5,1296,2018,1,57,2217,35,59
2213,344,4037,5,5,12,5,4622,5453,465,295,573,54,60
2214,358,3654,5,13,13,3,3971,4757,494,3,1764,56,60
2215,287,5225,5,6,12,3,2170,2621,10,336,1996,33,62
2216,212,6519,0,9,1,0,8,7,0,707,1470,56,60
2217,376,211,5,6,120,3,3819,4678,601,639,1346,54,50
2218,464,3274,5,6,11,3,4783,5605,1034,417,2521,53,58
2219,295,4312,4,9,7,3,2442,3421,21,283,3200,37,61
2220,225,2911,3,9,2,0,153,472,1,556,2052,48,54
2221,358,4843,4,6,1,3,3515,4311,75,295,429,41,61
2222,203,5784,3,4,1,3,745,1803,10,292,1102,52,64
2223,313,1282,5,6,26,0,1659,2445,24,556,877,55,44
2224,325,2366,5,6,12,3,4299,5151,411,474,1890,55,56
2225,260,5163,5,9,25,3,1661,3249,57,583,2628,55,63
2226,261,3062,5,4,51,2,72,264,0,680,1260,41,53
2227,257,6567,3,4,1,3,31,140,0,417,518,65,44
2228,312,4107,4,13,1,3,2896,3344,10,15,2170,54,60
2229,104,6649,2,9,3,0,10,17,0,136,2484,34,65
2230,360,1380,5,6,26,3,1441,2050,6,519,416,55,48
2231,281,3474,0,4,1,2,1553,2069,6,358,2294,33,45
2232,235,3925,5,9,12,3,2457,3414,17,231,2929,54,60
2233,209,2660,5,6,12,3,65,387,1,182,1945,36,46
2234,393,4651,0,5,1,3,3825,4626,146,283,1186,113,62
2235,277,5858,5,8,12,3,1666,2880,19,519,2824,55,64
2236,347,263,5,9,13,5,3618,4484,260,186,1876,55,49
2237,347,5060,4,6,1,3,1414,2680,5,290,1968,38,62
2238,98,5413,4,9,13,2,12,69,0,136,1552,0,63
2239,376,2460,3,6,1,3,1840,2388,7,589,458,61,55
2240,271,6140,4,6,6,3,855,2290,1,680,1720,34,63
2241,439,4693,5,6,12,3,4512,5276,680,597,1573,54,62
2242,77,6022,5,10,10,0,18,128,0,0,2883,36,63
2243,299,5222,5,6,13,4,3642,4384,81,613,1092,55,63
2244,290,3722,5,5,12,5,4356,5169,179,542,2425,55,59
2245,321,546,4,0,1,0,3329,3877,20,242,1972,37,48
2246,300,693,0,6,1,3,4154,4713,41,639,958,72,36
2247,402,75,5,9,26,3,4264,5174,819,202,952,55,50
2248,336,1403,5,6,70,3,1776,2544,42,650,69,56,30
2249,391,3355,4,14,4,3,2521,3181,59,519,1780,36,58
2250,326,4901,3,5,1,5,3826,4439,60,433,666,56,62
2251,244,2239,5,9,52,3,1146,1476,3,544,81,52,51
2252,374,5041,3,6,1,4,4380,5093,313,556,513,61,62
2253,293,4165,3,6,1,3,3113,3831,16,491,1827,56,61
2254,95,5697,5,3,12,3,583,1557,5,155,2993,33,63
2255,345,995,3,9,8,3,2516,3501,271,29,2857,72,34
2256,359,2616,0,6,1,3,4365,5037,129,556,389,126,56
2257,250,466,5,9,12,5,1878,2442,8,358,1854,46,48
2258,244,3307,4,4,13,3,221,777,0,696,1552,32,56
2259,400,4133,3,6,3,4,4648,5411,500,679,1155,54,60
2260,263,4927,5,1,24,0,147,574,3,166,1998,50,62
2261,425,5761,5,9,25,2,4635,5564,982,659,1267,55,64
2262,369,3248,2,5,4,3,4563,5206,176,15,2993,59,58
2263,352,2395,5,6,12,3,3821,4594,187,242,1931,55,56
2264,282,1635,3,13,2,6,1416,1910,31,57,2439,61,52
2265,306,4493,5,4,12,3,2343,3263,36,628,1166,55,61
2266,402,2435,0,9,1,3,2921,3518,54,462,774,150,56
2267,342,78,5,6,13,3,3450,4213,374,221,1594,54,48
2268,323,4854,5,9,12,3,4261,5221,392,303,1716,54,62
2269,382,5514,2,14,1,4,3550,4242,294,417,950,62,63
2270,320,2282,4,6,1,5,1175,1769,15,583,1087,32,53
2271,337,3617,4,9,1,4,2867,3662,45,417,1102,79,59
2272,345,1770,0,4,1,2,3882,4375,63,358,16,121,54
2273,374,3850,5,10,13,3,4728,5557,1070,583,3105,54,60
2274,379,3405,0,9,1,3,2971,3503,11,95,1173,79,58
2275,250,3768,0,5,1,4,2715,3406,12,696,1202,55,60
2276,252,1417,3,9,1,4,490,805,2,28,847,88,36
2277,310,1438,3,6,2,3,710,989,7,417,432,58,43
2278,298,2156,3,6,2,6,1787,2389,66,595,2444,58,55
2279,226,6170,4,14,1,3,256,1036,0,129,1722,35,64
2280,429,2823,0,9,1,3,4060,4856,475,571,2960,137,57
2281,175,5939,2,9,2,0,134,345,1,612,2834,32,63
2282,269,1095,4,4,1,2,2635,3122,12,358,1256,73,53
2283,328,6075,2,4,2,3,2112,2807,5,303,106,40,63
2284,343,2077,0,6,1,2,959,1149,4,479,1208,123,27
2285,319,730,5,9,12,5,2390,3420,92,449,1685,55,53
2286,276,756,0,4,1,3,2417,2708,21,410,519,121,46
2287,368,5249,4,9,1,3,3964,4582,106,389,3181,55,63
2288,434,2072,3,6,12,4,4482,5237,918,503,2628,44,55
2289,278,5529,4,9,1,0,946,1423,4,583,2627,3,63
2290,404,4201,5,9,25,0,3419,4177,422,583,1056,56,60
2291,369,1900,4,0,2,3,2565,3018,8,474,3039,55,54
2292,432,4153,5,6,72,3,4208,5077,894,421,1970,55,60
2293,315,1582,5,6,12,4,4011,4812,414,145,1587,55,54
2294,8,1748,3,4,1,3,589,815,3,417,1398,58,43
2295,252,994,3,9,3,5,1676,2352,9,27,2859,55,37
2296,274,901,5,6,26,3,1123,1742,7,519,165,55,46
2297,294,1314,4,9,2,3,789,1162,0,242,562,55,51
2298,345,4786,0,4,1,3,900,1354,20,333,199,118,61
2299,292,4784,5,9,48,3,1545,2222,31,597,656,55,61
2300,347,123,5,13,14,5,4257,5035,669,526,2190,54,50
2301,308,1180,3,6,2,3,1244,1723,2,606,1936,55,53
2302,331,5371,5,3,12,3,4023,4849,290,701,3037,38,63
2303,323,5176,5,6,12,4,4139,5145,599,105,300,55,63
2304,326,2904,5,13,12,5,2269,3044,23,147,1242,56,57
2305,253,2642,5,9,26,5,79,360,0,281,799,55,30
2306,57,5815,2,9,12,3,36,269,0,101,1822,71,63
2307,385,446,5,6,46,3,4637,5439,1075,639,2062,55,39
2308,183,1737,0,10,1,2,698,1402,2,538,2298,58,53
2309,340,1356,0,9,1,3,1745,2253,4,583,2623,125,52
2310,265,2454,5,5,12,3,2349,3317,25,357,1822,55,56
2311,169,5017,3,6,1,1,14,181,0,136,3129,0,62
2312,382,491,5,9,24,3,3544,4623,534,461,1393,56,52
2313,292,1950,0,10,1,3,2157,2805,41,519,2042,52,54
2314,362,6541,2,6,0,3,304,1127,6,223,1789,48,64
2315,402,6559,2,9,10,3,2324,2905,78,166,2993,46,65
2316,277,5803,0,6,1,2,515,902,0,360,219,151,63
2317,344,6358,0,6,1,5,546,1384,2,583,858,120,64
2318,330,476,3,6,4,3,2328,3239,47,306,433,64,43
2319,155,5057,4,0,1,3,1071,1366,2,129,2597,36,62
2320,256,3382,5,6,24,0,59,212,0,556,1552,56,46
2321,358,2896,3,6,1,0,1409,1922,6,306,1818,44,57
2322,299,3063,4,4,1,0,1128,1741,2,709,1955,35,55
2323,320,4589,3,5,1,4,2998,3715,10,95,34,54,62
2324,348,2613,4,5,11,2,1179,1635,3,519,1552,32,56
2325,343,4986,4,5,1,3,3682,4263,24,283,1827,54,62
2326,400,71,5,9,50,4,4408,5103,970,583,1136,55,49
2327,109,5089,5,9,13,2,42,263,0,136,2018,34,62
2328,127,5806,0,1,1,0,27,44,0,195,2265,38,13
2329,298,1807,5,9,51,3,544,1156,3,435,2627,51,36
2330,298,968,0,9,1,4,1641,2109,7,306,2952,133,49
2331,204,4850,5,9,23,3,2117,3465,15,303,475,55,62
2332,211,3009,0,6,1,3,234,508,0,639,1980,36,54
2333,344,1621,3,6,3,3,1528,2106,25,306,2481,54,40
2334,271,1718,0,9,3,2,600,1073,4,417,2759,41,49
2335,289,1099,5,6,51,0,2290,2991,87,358,1472,55,42
2336,298,2223,5,13,12,5,3148,4029,116,147,180,56,55
2337,363,3030,5,13,25,3,4627,5490,814,13,3029,55,57
2338,221,3630,4,9,12,3,228,412,1,335,2687,34,48
2339,329,512,5,9,13,3,1721,2517,46,306,1287,55,47
2340,237,5435,5,9,4,2,1729,2112,6,123,3063,38,63
2341,310,5632,5,9,12,3,2416,3260,16,455,1028,54,63
2342,440,3301,5,6,26,4,4174,4857,734,306,2371,55,58
2343,282,256,5,6,12,3,3756,4409,157,87,1254,54,50
2344,404,3614,5,6,12,3,4386,5071,569,147,3041,54,59
2345,311,1136,5,4,13,3,1456,2328,24,461,1225,54,53
2346,269,3813,4,2,2,3,1150,1676,2,245,1871,55,59
2347,348,2909,5,6,12,5,5013,5829,1097,306,722,55,57
2348,317,1830,0,6,1,5,555,917,3,306,2075,91,33
2349,244,2575,4,6,13,0,199,541,1,556,1552,32,52
2350,287,2068,4,9,2,3,1139,1574,4,556,1955,55,54
2351,434,6345,0,9,1,3,666,3744,77,389,2072,146,65
2352,292,4648,4,5,6,3,4158,4926,122,306,2237,34,61
2353,356,1262,0,5,1,3,3645,4334,60,242,1186,121,54
2354,332,300,5,9,51,0,2910,3663,278,639,1822,55,46
2355,314,5251,5,13,12,3,4160,5032,440,306,3158,55,63
2356,198,4555,5,9,24,1,14,97,0,182,1896,36,36
2357,170,5734,0,9,1,0,12,434,0,353,0,0,64
2358,405,458,0,8,1,4,4227,4890,622,306,494,128,47
2359,303,2731,3,13,2,6,1365,1915,36,593,2439,61,56
2360,387,3406,0,9,1,3,2981,3559,28,95,1173,79,58
2361,280,420,5,13,13,5,2514,3432,101,519,1397,55,50
2362,307,3683,3,13,2,6,1995,2612,104,126,2439,61,59
2363,191,6102,2,9,3,3,42,154,0,454,2989,37,61
2364,467,3241,5,9,11,3,4996,5816,1186,3,3137,53,58
2365,196,1374,3,13,2,6,415,792,1,57,2439,61,49
2366,290,6254,2,9,1,3,2506,2918,3,639,2834,54,64
2367,417,2813,4,9,4,4,4650,5387,588,95,1068,55,57
2368,347,4604,4,0,6,3,3180,3842,22,696,1682,39,61
2369,311,6363,3,9,1,2,387,807,1,283,2301,52,64
2370,364,1318,0,9,2,3,1514,2487,23,182,1858,78,53
2371,349,6178,5,6,12,2,2462,3190,58,167,3037,34,64
2372,15,5807,1,9,1,0,627,733,5,234,1861,9,63
2373,6,6439,1,9,1,0,9,3,0,637,2642,33,38
2374,444,20,5,9,26,3,4983,5813,1212,192,1023,55,42
2375,399,5479,3,6,1,3,2602,3251,14,491,3039,55,63
2376,281,2142,5,11,74,2,49,169,0,556,1976,55,45
2377,375,1371,5,9,26,3,3907,4796,488,680,778,54,54
2378,356,3099,0,6,1,4,4362,5087,140,95,150,141,58
2379,302,1528,5,6,51,2,451,1141,9,515,1734,55,48
2380,325,1665,3,9,5,3,697,1062,3,583,2138,61,41
2381,446,3558,5,14,12,3,4885,5722,1111,583,3037,55,59
2382,282,3077,3,13,3,6,1026,1575,36,505,2439,61,57
2383,287,304,3,5,4,4,4545,5257,502,357,1684,56,52
2384,131,1507,3,6,1,3,766,1213,2,13,2044,71,37
2385,234,6467,2,13,0,3,74,859,0,11,1874,36,64
2386,331,4497,3,0,1,3,3206,3778,9,147,3033,42,61
2387,398,4432,5,9,13,3,4687,5485,907,284,3049,55,61
2388,335,3942,3,6,1,3,1717,2894,86,327,2915,36,59
2389,387,368,0,9,1,3,4375,5241,523,123,2143,121,51
2390,245,2873,4,6,7,3,784,1378,4,202,1998,39,56
2391,208,4815,3,13,1,6,675,1333,23,470,2439,55,62
2392,363,3327,3,13,1,6,2869,3360,159,411,2439,61,58
2393,262,1431,3,9,3,3,122,396,2,435,1272,61,38
2394,350,2287,5,6,20,3,844,1162,6,435,185,55,35
2395,336,2782,5,4,44,0,1134,1753,35,358,730,54,58
2396,420,3108,0,11,1,0,1728,2399,80,44,146,121,57
2397,291,4533,4,9,1,3,2257,2891,6,3,334,55,61
2398,378,3538,0,9,1,4,3955,4697,119,242,1107,121,60
2399,378,1908,5,9,39,0,906,1341,10,353,2990,54,41
2400,243,4095,4,9,6,3,2266,3077,8,283,1552,35,60
2401,222,4380,3,5,1,3,1061,1431,0,696,2989,59,61
2402,379,3187,0,9,1,3,3024,3786,103,13,845,128,59
2403,278,5098,3,6,1,3,93,789,3,265,876,51,63
2404,229,3512,4,9,1,3,207,489,1,461,2583,43,58
2405,246,5282,4,6,2,3,362,1057,0,336,2010,33,62
2406,420,664,5,6,24,3,4524,5449,974,417,2694,55,53
2407,301,6537,0,6,1,1,52,2436,20,409,453,0,65
2408,311,2074,5,6,11,3,1432,2293,29,639,2519,56,55
2409,37,6360,5,9,0,2,7,145,0,264,2993,32,64
2410,277,5442,4,9,1,2,551,971,0,358,146,82,62
2411,250,1721,5,6,25,3,126,509,1,358,1143,54,51
2412,284,1056,5,9,26,3,380,1016,10,548,2866,54,44
2413,337,847,0,8,1,0,913,1515,4,657,3063,130,41
2414,315,6053,5,6,0,3,4517,5512,866,556,207,54,64
2415,368,3410,0,6,1,3,1653,2202,10,420,439,118,58
2416,330,1791,5,6,65,2,1264,1653,22,511,1976,56,46
2417,292,2754,3,6,1,3,2027,2395,4,353,1552,40,56
2418,388,773,3,6,3,3,2187,2749,18,583,1311,57,42
2419,345,3095,4,6,1,3,2984,3657,37,563,1178,61,57
